transaction_id,cashier_id,terminal_id,item_id,member_id,transaction_datetime,income_expense,payment_method,transaction_type,amount_tnd
12708,4,3,,,2026-08-06 18:30:50,Income,Credit Card,Computer Incomes,"5,83"
12709,5,8,,43.0,2026-08-06 18:53:32,Income,Cash,Member Transactions,"13,03"
12710,5,24,,,2026-08-06 19:16:34,Income,Cash,Playstation Incomes,"14,01"
12711,5,14,,15.0,2026-08-06 20:08:58,Income,Cash,Member Transactions,"7,60"
12712,4,3,,,2026-08-06 20:13:21,Income,Credit Card,Computer Incomes,"5,25"
12713,5,23,,,2026-08-06 20:40:52,Income,Credit Card,Playstation Incomes,"19,17"
12714,3,6,,,2026-08-06 21:38:17,Income,Cash,Computer Incomes,"11,18"
12715,1,5,,,2026-08-06 21:56:41,Income,Cash,Computer Incomes,"22,61"
12716,5,14,,1.0,2026-08-06 21:57:16,Income,Cash,Member Transactions,"6,58"
12717,4,24,,,2026-08-06 22:37:54,Income,Cash,Playstation Incomes,"8,08"
12718,1,4,,,2026-08-06 22:57:11,Income,Credit Card,Computer Incomes,"12,29"
12719,2,24,,,2026-08-06 23:45:17,Income,Cash,Playstation Incomes,"21,88"
12720,2,11,32.0,,2026-08-07 10:10:37,Income,Cash,Order Incomes,"4,41"
12721,1,8,,,2026-08-07 10:51:05,Income,Cash,Computer Incomes,"17,80"
12722,4,15,23.0,,2026-08-07 11:02:10,Income,Credit Card,Order Incomes,"10,94"
12723,3,10,40.0,,2026-08-07 11:58:47,Income,Cash,Order Incomes,"3,84"
12724,2,12,,,2026-08-07 12:07:05,Income,Cash,Computer Incomes,"15,74"
12725,2,11,32.0,,2026-08-07 12:16:40,Income,Cash,Order Incomes,"5,06"
12726,3,6,,,2026-08-07 12:35:13,Income,Cash,Computer Incomes,"17,28"
12727,5,23,,,2026-08-07 12:51:03,Income,Cash,Playstation Incomes,"13,82"
12728,4,6,,,2026-08-07 13:01:51,Income,Cash,Computer Incomes,"13,16"
12729,3,24,,,2026-08-07 13:11:06,Income,Cash,Playstation Incomes,"11,33"
12730,3,12,,,2026-08-07 13:46:28,Income,Cash,Computer Incomes,"4,03"
12731,4,7,48.0,,2026-08-07 13:46:52,Income,Cash,Order Incomes,"4,99"
12732,2,11,32.0,,2026-08-07 14:39:47,Income,Cash,Order Incomes,"4,17"
12733,1,10,9.0,,2026-08-07 14:44:49,Income,Cash,Order Incomes,"7,87"
12734,2,12,,,2026-08-07 14:49:06,Income,Cash,Computer Incomes,"14,20"
12735,2,23,,,2026-08-07 15:03:23,Income,Cash,Playstation Incomes,"4,36"
12736,3,24,,,2026-08-07 15:21:09,Income,Cash,Playstation Incomes,"10,04"
12737,5,3,,,2026-08-07 15:25:21,Income,Credit Card,Computer Incomes,"18,24"
12738,2,16,,,2026-08-07 15:25:57,Income,Cash,Computer Incomes,"3,84"
12739,1,15,26.0,,2026-08-07 15:49:36,Income,Cash,Order Incomes,"4,94"
12740,3,5,,,2026-08-07 15:53:05,Income,Cash,Computer Incomes,"16,71"
12741,4,4,25.0,,2026-08-07 16:04:39,Income,Cash,Order Incomes,"9,41"
12742,1,10,9.0,,2026-08-07 16:38:12,Income,Cash,Order Incomes,"7,22"
12743,5,10,,,2026-08-07 16:38:46,Income,Cash,Computer Incomes,"11,91"
12744,1,15,26.0,,2026-08-07 16:54:33,Income,Cash,Order Incomes,"4,35"
12745,2,12,,,2026-08-07 17:01:03,Income,Cash,Computer Incomes,"12,45"
12746,2,24,,,2026-08-07 17:40:54,Income,Cash,Playstation Incomes,"14,97"
12747,4,13,,,2026-08-07 17:43:24,Income,Cash,Computer Incomes,"4,78"
12748,5,11,,,2026-08-07 17:58:24,Income,Credit Card,Computer Incomes,"9,40"
12749,3,4,,,2026-08-07 18:26:12,Income,Cash,Computer Incomes,"2,03"
12750,5,14,,27.0,2026-08-07 18:30:38,Income,Cash,Member Transactions,"7,67"
12751,4,15,23.0,,2026-08-07 19:21:46,Income,Credit Card,Order Incomes,"9,75"
12752,5,14,39.0,,2026-08-07 19:37:02,Income,Cash,Order Incomes,"5,38"
12753,3,15,,,2026-08-07 20:01:26,Income,Cash,Computer Incomes,"11,72"
12754,5,23,,,2026-08-07 20:27:33,Income,Cash,Playstation Incomes,"8,84"
12755,3,3,40.0,,2026-08-07 20:32:23,Income,Cash,Order Incomes,"3,46"
12756,1,15,26.0,,2026-08-07 21:17:42,Income,Cash,Order Incomes,"5,00"
12757,3,1,,13.0,2026-08-07 21:25:38,Income,Cash,Member Transactions,"3,83"
12758,4,3,31.0,,2026-08-07 21:28:00,Income,Cash,Order Incomes,"15,93"
12759,4,6,,,2026-08-07 21:28:05,Income,Cash,Computer Incomes,"14,58"
12760,5,1,,,2026-08-07 21:28:47,Income,Cash,Computer Incomes,"10,37"
12761,2,23,,,2026-08-07 21:57:11,Income,Cash,Playstation Incomes,"4,10"
12762,1,8,,,2026-08-07 22:22:14,Income,Cash,Computer Incomes,"16,51"
12763,4,13,,,2026-08-07 22:22:58,Income,Cash,Computer Incomes,"4,41"
12764,5,14,,5.0,2026-08-07 22:26:05,Income,Cash,Member Transactions,"8,10"
12765,2,23,,,2026-08-07 22:29:41,Income,Cash,Playstation Incomes,"3,84"
12766,4,15,23.0,,2026-08-07 22:57:50,Income,Credit Card,Order Incomes,"9,99"
12767,5,1,,,2026-08-07 23:25:56,Income,Cash,Computer Incomes,"11,32"
12768,3,4,,,2026-08-07 23:42:10,Income,Cash,Computer Incomes,"2,11"
12769,3,6,38.0,,2026-08-07 23:46:55,Income,Cash,Order Incomes,"9,22"
12770,3,3,,57.0,2026-08-08 09:26:12,Income,Cash,Member Transactions,"8,30"
12771,2,24,,,2026-08-08 09:40:35,Income,Cash,Playstation Incomes,"16,58"
12772,3,6,,,2026-08-08 09:55:38,Income,Cash,Computer Incomes,"5,48"
12773,3,6,15.0,,2026-08-08 10:00:24,Income,Cash,Order Incomes,"1,65"
12774,3,3,,37.0,2026-08-08 10:15:53,Income,Cash,Member Transactions,"8,51"
12775,2,11,,,2026-08-08 10:17:51,Income,Cash,Computer Incomes,"9,79"
12776,3,12,24.0,,2026-08-08 10:18:34,Income,Cash,Order Incomes,"10,28"
12777,3,23,,,2026-08-08 10:20:06,Income,Credit Card,Playstation Incomes,"7,63"
12778,1,23,,,2026-08-08 10:26:26,Income,Cash,Playstation Incomes,"7,80"
12779,2,12,,,2026-08-08 10:45:20,Income,Cash,Computer Incomes,"15,27"
12780,3,8,,,2026-08-08 11:02:07,Income,Cash,Computer Incomes,"10,39"
12781,1,13,,,2026-08-08 11:35:51,Income,Cash,Computer Incomes,"13,10"
12782,4,10,,,2026-08-08 11:42:15,Income,Cash,Computer Incomes,"10,11"
12783,2,1,,,2026-08-08 11:46:04,Income,Cash,Computer Incomes,"11,28"
12784,4,23,,,2026-08-08 12:01:58,Income,Cash,Playstation Incomes,"15,26"
12785,1,12,,,2026-08-08 12:26:52,Income,Cash,Computer Incomes,"9,62"
12786,3,4,,5.0,2026-08-08 12:30:39,Income,Cash,Member Transactions,"5,64"
12787,2,11,,,2026-08-08 12:52:23,Income,Cash,Computer Incomes,"12,44"
12788,2,8,21.0,,2026-08-08 13:16:27,Income,Cash,Order Incomes,"10,29"
12789,2,24,,,2026-08-08 13:56:33,Income,Cash,Playstation Incomes,"8,31"
12790,4,7,,,2026-08-08 14:13:15,Income,Cash,Computer Incomes,"11,45"
12791,4,3,,,2026-08-08 14:24:21,Income,Cash,Computer Incomes,"1,65"
12792,3,24,,,2026-08-08 14:31:48,Income,Credit Card,Playstation Incomes,"5,47"
12793,3,14,,,2026-08-08 14:32:00,Income,Cash,Computer Incomes,"1,82"
12794,1,2,,,2026-08-08 14:52:19,Income,Cash,Computer Incomes,"8,13"
12795,1,2,,,2026-08-08 14:54:27,Income,Cash,Computer Incomes,"9,03"
12796,1,2,,,2026-08-08 15:04:22,Income,Cash,Computer Incomes,"5,82"
12797,1,2,,,2026-08-08 15:12:28,Income,Cash,Computer Incomes,"5,31"
12798,4,6,,,2026-08-08 15:15:29,Income,Cash,Computer Incomes,"1,66"
12799,2,1,,,2026-08-08 15:19:24,Income,Cash,Computer Incomes,"12,87"
12800,3,3,,52.0,2026-08-08 15:52:36,Income,Cash,Member Transactions,"8,14"
12801,4,13,,,2026-08-08 15:59:49,Income,Cash,Computer Incomes,"7,79"
12802,1,16,,,2026-08-08 16:15:34,Income,Cash,Computer Incomes,"15,09"
12803,2,11,,,2026-08-08 16:16:44,Income,Cash,Computer Incomes,"13,81"
12804,1,16,,,2026-08-08 16:26:45,Income,Cash,Computer Incomes,"16,34"
12805,2,24,,,2026-08-08 16:44:01,Income,Cash,Playstation Incomes,"18,72"
12806,3,4,,50.0,2026-08-08 16:52:55,Income,Cash,Member Transactions,"5,72"
12807,5,14,1.0,,2026-08-08 17:08:25,Income,Cash,Order Incomes,"10,28"
12808,4,7,,,2026-08-08 17:26:29,Income,Cash,Computer Incomes,"10,12"
12809,2,1,,,2026-08-08 17:36:48,Income,Cash,Computer Incomes,"13,69"
12810,2,24,,,2026-08-08 17:41:22,Income,Cash,Playstation Incomes,"2,15"
12811,2,5,,,2026-08-08 17:54:49,Income,Cash,Computer Incomes,"13,76"
12812,4,8,,,2026-08-08 17:57:21,Income,Cash,Computer Incomes,"4,82"
12813,2,24,,,2026-08-08 19:06:41,Income,Cash,Playstation Incomes,"18,57"
12814,1,13,,,2026-08-08 19:14:41,Income,Cash,Computer Incomes,"12,83"
12815,2,7,,,2026-08-08 19:32:21,Income,Cash,Computer Incomes,"9,96"
12816,2,9,,,2026-08-08 19:34:32,Income,Cash,Computer Incomes,"6,47"
12817,2,24,,,2026-08-08 19:47:30,Income,Cash,Playstation Incomes,"2,20"
12818,3,8,,,2026-08-08 19:51:26,Income,Cash,Computer Incomes,"12,11"
12819,2,24,,,2026-08-08 20:04:12,Income,Cash,Playstation Incomes,"8,96"
12820,5,24,,,2026-08-08 20:19:38,Income,Credit Card,Playstation Incomes,"5,48"
12821,2,7,,,2026-08-08 20:54:53,Income,Cash,Computer Incomes,"10,12"
12822,3,6,,,2026-08-08 21:01:29,Income,Cash,Computer Incomes,"5,75"
12823,4,1,,,2026-08-08 21:10:55,Income,Cash,Computer Incomes,"8,47"
12824,5,14,1.0,,2026-08-08 21:12:55,Income,Cash,Order Incomes,"10,15"
12825,2,1,,,2026-08-08 21:32:14,Income,Cash,Computer Incomes,"13,11"
12826,2,2,,,2026-08-08 21:52:19,Income,Cash,Computer Incomes,"13,28"
12827,2,7,3.0,,2026-08-08 22:34:02,Income,Cash,Order Incomes,"2,31"
12828,2,7,3.0,,2026-08-08 23:25:09,Income,Cash,Order Incomes,"2,49"
12829,1,23,,,2026-08-08 23:43:48,Income,Cash,Playstation Incomes,"1,99"
12830,1,23,,,2026-08-09 09:08:32,Income,Cash,Playstation Incomes,"9,70"
12831,4,24,,,2026-08-09 10:49:34,Income,Cash,Playstation Incomes,"6,67"
12832,2,4,,,2026-08-09 11:17:43,Income,Cash,Computer Incomes,"7,63"
12833,4,24,,,2026-08-09 12:34:30,Income,Cash,Playstation Incomes,"13,05"
12834,5,24,,,2026-08-09 12:55:28,Income,Cash,Playstation Incomes,"13,84"
12835,2,23,,,2026-08-09 13:01:06,Income,Cash,Playstation Incomes,"3,18"
12836,3,24,,,2026-08-09 14:08:01,Income,Credit Card,Playstation Incomes,"12,14"
12837,5,2,,,2026-08-09 14:11:59,Income,Cash,Computer Incomes,"12,57"
12838,1,24,,,2026-08-09 15:05:59,Income,Cash,Playstation Incomes,"6,06"
12839,1,23,,,2026-08-09 15:57:10,Income,Cash,Playstation Incomes,"10,36"
12840,3,13,,,2026-08-09 16:14:23,Income,Cash,Computer Incomes,"14,83"
12841,5,24,,,2026-08-09 16:30:37,Income,Cash,Playstation Incomes,"14,01"
12842,2,4,,,2026-08-09 16:32:21,Income,Cash,Computer Incomes,"7,42"
12843,3,3,,,2026-08-09 16:54:43,Income,Cash,Computer Incomes,"9,53"
12844,2,1,,,2026-08-09 16:57:28,Income,Cash,Computer Incomes,"13,92"
12845,1,3,6.0,,2026-08-09 17:03:22,Income,Cash,Order Incomes,"7,72"
12846,5,24,,,2026-08-09 17:47:09,Income,Cash,Playstation Incomes,"12,26"
12847,4,24,,,2026-08-09 17:58:38,Income,Cash,Playstation Incomes,"14,08"
12848,3,23,,,2026-08-09 18:12:25,Income,Cash,Playstation Incomes,"14,08"
12849,4,11,43.0,,2026-08-09 19:08:22,Income,Credit Card,Order Incomes,"4,84"
12850,2,23,,,2026-08-09 19:31:12,Income,Cash,Playstation Incomes,"12,27"
12851,3,13,,,2026-08-09 20:37:19,Income,Cash,Computer Incomes,"12,78"
12852,2,23,,,2026-08-09 20:46:17,Income,Cash,Playstation Incomes,"3,54"
12853,1,5,,,2026-08-09 21:27:57,Income,Credit Card,Computer Incomes,"12,11"
12854,4,23,,,2026-08-09 22:01:18,Income,Cash,Playstation Incomes,"5,76"
12855,3,23,,,2026-08-09 22:53:57,Income,Cash,Playstation Incomes,"13,41"
12856,3,24,,,2026-08-09 22:55:33,Income,Credit Card,Playstation Incomes,"12,27"
12857,1,4,,,2026-08-10 09:05:46,Income,Cash,Computer Incomes,"2,12"
12858,5,24,,,2026-08-10 10:14:03,Income,Cash,Playstation Incomes,"17,59"
12859,1,4,,,2026-08-10 10:15:36,Income,Cash,Computer Incomes,"1,89"
12860,2,10,,,2026-08-10 10:18:23,Income,Cash,Computer Incomes,"8,11"
12861,4,23,,,2026-08-10 10:59:52,Income,Credit Card,Playstation Incomes,"13,15"
12862,1,23,,,2026-08-10 11:00:12,Income,Cash,Playstation Incomes,"18,75"
12863,3,23,,,2026-08-10 11:53:26,Income,Cash,Playstation Incomes,"19,71"
12864,3,23,,,2026-08-10 12:09:04,Income,Cash,Playstation Incomes,"17,20"
12865,3,10,,,2026-08-10 12:21:15,Income,Cash,Computer Incomes,"16,05"
12866,2,13,,,2026-08-10 12:53:55,Income,Cash,Computer Incomes,"5,21"
12867,2,11,,5.0,2026-08-10 13:47:50,Income,Credit Card,Member Transactions,"9,51"
12868,1,6,,,2026-08-10 13:57:04,Income,Cash,Computer Incomes,"5,21"
12869,2,10,,,2026-08-10 14:07:50,Income,Cash,Computer Incomes,"8,43"
12870,4,15,,,2026-08-10 14:08:19,Income,Cash,Computer Incomes,"1,93"
12871,5,24,,,2026-08-10 14:44:25,Income,Cash,Playstation Incomes,"4,74"
12872,1,6,,,2026-08-10 15:20:48,Income,Cash,Computer Incomes,"4,96"
12873,5,2,,,2026-08-10 15:21:52,Income,Cash,Computer Incomes,"11,22"
12874,5,1,30.0,,2026-08-10 15:28:16,Income,Cash,Order Incomes,"3,48"
12875,5,15,,,2026-08-10 15:56:01,Income,Cash,Computer Incomes,"9,86"
12876,4,23,,,2026-08-10 17:32:52,Income,Credit Card,Playstation Incomes,"13,83"
12877,3,4,,,2026-08-10 17:51:41,Income,Cash,Computer Incomes,"17,40"
12878,5,15,,,2026-08-10 18:07:37,Income,Cash,Computer Incomes,"3,29"
12879,1,15,,,2026-08-10 18:28:51,Income,Cash,Computer Incomes,"7,74"
12880,3,7,,,2026-08-10 18:42:27,Income,Credit Card,Computer Incomes,"4,84"
12881,4,15,,,2026-08-10 18:43:51,Income,Credit Card,Computer Incomes,"5,03"
12882,5,1,30.0,,2026-08-10 19:07:04,Income,Cash,Order Incomes,"3,09"
12883,2,15,38.0,,2026-08-10 19:29:46,Income,Cash,Order Incomes,"2,90"
12884,5,24,,,2026-08-10 19:31:27,Income,Cash,Playstation Incomes,"3,67"
12885,2,12,,,2026-08-10 19:41:21,Income,Cash,Computer Incomes,"18,95"
12886,1,4,,,2026-08-10 20:37:45,Income,Cash,Computer Incomes,"2,40"
12887,4,7,,39.0,2026-08-10 21:18:15,Income,Cash,Member Transactions,"5,09"
12888,2,12,,,2026-08-10 21:44:41,Income,Cash,Computer Incomes,"12,18"
12889,2,13,,,2026-08-10 22:30:09,Income,Cash,Computer Incomes,"4,86"
12890,5,24,,,2026-08-10 22:44:09,Income,Cash,Playstation Incomes,"4,45"
12891,5,2,,,2026-08-10 22:55:15,Income,Cash,Computer Incomes,"11,08"
12892,3,23,,,2026-08-10 23:44:54,Income,Cash,Playstation Incomes,"17,98"
12893,3,9,,,2026-08-11 11:06:49,Income,Cash,Computer Incomes,"36,20"
12894,4,9,22.0,,2026-08-11 11:29:03,Income,Cash,Order Incomes,"12,81"
12895,5,13,,,2026-08-11 11:40:58,Income,Cash,Computer Incomes,"10,25"
12896,1,3,,,2026-08-11 12:15:28,Income,Cash,Computer Incomes,"8,05"
12897,2,1,,,2026-08-11 12:25:28,Income,Cash,Computer Incomes,"27,42"
12898,4,23,,,2026-08-11 13:10:46,Income,Cash,Playstation Incomes,"12,81"
12899,5,7,28.0,,2026-08-11 13:44:53,Income,Cash,Order Incomes,"25,20"
12900,4,14,,,2026-08-11 14:32:46,Income,Cash,Computer Incomes,"34,74"
12901,1,3,,,2026-08-11 14:32:56,Income,Cash,Computer Incomes,"7,69"
12902,5,7,28.0,,2026-08-11 14:58:04,Income,Cash,Order Incomes,"25,97"
12903,4,7,,34.0,2026-08-11 16:12:20,Income,Cash,Member Transactions,"4,75"
12904,4,9,22.0,,2026-08-11 16:40:39,Income,Cash,Order Incomes,"11,37"
12905,2,14,,,2026-08-11 17:05:18,Income,Cash,Computer Incomes,"5,12"
12906,4,7,,5.0,2026-08-11 17:19:07,Income,Cash,Member Transactions,"5,24"
12907,2,16,,,2026-08-11 17:37:56,Income,Cash,Computer Incomes,"31,09"
12908,4,7,,8.0,2026-08-11 18:28:47,Income,Cash,Member Transactions,"4,87"
12909,5,5,2.0,,2026-08-11 19:09:28,Income,Cash,Order Incomes,"10,16"
12910,5,5,2.0,,2026-08-11 19:34:42,Income,Cash,Order Incomes,"9,51"
12911,4,23,,,2026-08-11 20:23:12,Income,Cash,Playstation Incomes,"10,99"
12912,4,7,,32.0,2026-08-11 21:13:24,Income,Cash,Member Transactions,"5,33"
12913,5,13,,,2026-08-11 21:27:07,Income,Cash,Computer Incomes,"10,99"
12914,5,9,11.0,,2026-08-11 21:54:41,Income,Credit Card,Order Incomes,"29,98"
12915,2,13,,,2026-08-11 22:30:29,Income,Cash,Computer Incomes,"26,69"
12916,5,16,,2.0,2026-08-11 22:56:22,Income,Credit Card,Member Transactions,"6,44"
12917,3,24,,,2026-08-11 23:01:20,Income,Cash,Playstation Incomes,"10,98"
12918,2,23,,,2026-08-11 23:25:10,Income,Cash,Playstation Incomes,"15,72"
12919,2,23,,,2026-08-12 09:44:55,Income,Cash,Playstation Incomes,"10,53"
12920,5,15,,,2026-08-12 10:00:16,Income,Cash,Computer Incomes,"19,92"
12921,3,11,,,2026-08-12 11:24:08,Income,Cash,Computer Incomes,"18,91"
12922,1,24,,,2026-08-12 11:48:32,Income,Credit Card,Playstation Incomes,"17,08"
12923,2,24,,,2026-08-12 11:57:50,Income,Cash,Playstation Incomes,"3,75"
12924,3,2,,,2026-08-12 12:05:57,Income,Cash,Computer Incomes,"14,53"
12925,3,11,,,2026-08-12 12:47:17,Income,Cash,Computer Incomes,"2,80"
12926,1,23,,,2026-08-12 12:56:12,Income,Cash,Playstation Incomes,"20,58"
12927,4,8,,,2026-08-12 13:44:29,Income,Cash,Computer Incomes,"17,07"
12928,3,2,,,2026-08-12 13:46:34,Income,Cash,Computer Incomes,"19,41"
12929,4,5,,,2026-08-12 13:55:24,Income,Cash,Computer Incomes,"3,05"
12930,5,9,13.0,,2026-08-12 14:19:38,Income,Cash,Order Incomes,"13,54"
12931,5,15,,,2026-08-12 14:26:43,Income,Cash,Computer Incomes,"20,34"
12932,3,5,,,2026-08-12 15:38:46,Income,Cash,Computer Incomes,"7,48"
12933,4,5,16.0,,2026-08-12 16:41:35,Income,Cash,Order Incomes,"13,55"
12934,5,9,13.0,,2026-08-12 17:21:15,Income,Cash,Order Incomes,"11,93"
12935,4,8,,,2026-08-12 17:47:24,Income,Cash,Computer Incomes,"18,70"
12936,3,11,,,2026-08-12 18:04:18,Income,Cash,Computer Incomes,"17,07"
12937,3,13,,66.0,2026-08-12 18:57:35,Income,Cash,Member Transactions,"20,37"
12938,3,2,,,2026-08-12 19:17:22,Income,Cash,Computer Incomes,"21,21"
12939,4,5,16.0,,2026-08-12 19:41:27,Income,Cash,Order Incomes,"14,49"
12940,1,23,,,2026-08-12 19:41:51,Income,Cash,Playstation Incomes,"19,61"
12941,3,24,,,2026-08-12 21:26:16,Income,Credit Card,Playstation Incomes,"12,16"
12942,3,2,,,2026-08-12 22:13:08,Income,Cash,Computer Incomes,"14,03"
12943,1,1,,,2026-08-12 23:42:51,Income,Cash,Computer Incomes,"17,55"
12944,1,5,,,2026-08-13 10:00:37,Income,Cash,Computer Incomes,"8,94"
12945,2,9,47.0,,2026-08-13 11:17:06,Income,Cash,Order Incomes,"33,25"
12946,5,2,,,2026-08-13 14:22:13,Income,Credit Card,Computer Incomes,"23,61"
12947,2,6,,3.0,2026-08-13 14:52:14,Income,Cash,Member Transactions,"16,45"
12948,2,6,,42.0,2026-08-13 15:21:12,Income,Cash,Member Transactions,"14,24"
12949,5,16,,9.0,2026-08-13 19:22:33,Income,Credit Card,Member Transactions,"6,99"
12950,4,7,,31.0,2026-08-13 20:20:36,Income,Cash,Member Transactions,"4,21"
12951,2,14,,,2026-08-13 20:40:33,Income,Cash,Computer Incomes,"3,93"
12952,3,12,37.0,,2026-08-13 22:16:42,Income,Credit Card,Order Incomes,"3,94"
12953,1,8,20.0,,2026-08-13 22:45:42,Income,Cash,Order Incomes,"6,44"
12954,2,10,,,2026-08-13 22:54:10,Income,Cash,Computer Incomes,"20,39"
12955,3,4,23.0,,2026-08-14 10:04:50,Income,Cash,Order Incomes,"7,39"
12956,2,5,,,2026-08-14 10:29:40,Income,Cash,Computer Incomes,"22,74"
12957,3,13,,,2026-08-14 10:36:47,Income,Credit Card,Computer Incomes,"25,56"
12958,3,9,,,2026-08-14 11:11:56,Income,Cash,Computer Incomes,"17,47"
12959,2,24,,,2026-08-14 11:13:52,Income,Cash,Playstation Incomes,"14,98"
12960,5,24,,,2026-08-14 11:21:16,Income,Cash,Playstation Incomes,"26,34"
12961,5,5,,,2026-08-14 12:23:19,Income,Cash,Computer Incomes,"25,78"
12962,1,1,,49.0,2026-08-14 12:51:09,Income,Cash,Member Transactions,"4,48"
12963,5,24,,,2026-08-14 12:57:05,Income,Cash,Playstation Incomes,"11,10"
12964,3,4,23.0,,2026-08-14 13:01:30,Income,Cash,Order Incomes,"8,31"
12965,1,10,,,2026-08-14 13:31:27,Income,Cash,Computer Incomes,"8,64"
12966,3,7,,,2026-08-14 13:36:52,Income,Credit Card,Computer Incomes,"7,59"
12967,4,3,,,2026-08-14 13:38:08,Income,Credit Card,Computer Incomes,"4,71"
12968,4,8,,,2026-08-14 13:42:04,Income,Cash,Computer Incomes,"26,67"
12969,3,7,,,2026-08-14 14:04:08,Income,Credit Card,Computer Incomes,"7,49"
12970,4,23,,,2026-08-14 14:30:47,Income,Cash,Playstation Incomes,"18,02"
12971,2,5,5.0,,2026-08-14 14:46:51,Income,Cash,Order Incomes,"25,51"
12972,2,9,,,2026-08-14 15:05:32,Income,Cash,Computer Incomes,"4,71"
12973,3,23,,,2026-08-14 15:19:27,Income,Cash,Playstation Incomes,"16,91"
12974,2,11,,65.0,2026-08-14 15:36:48,Income,Credit Card,Member Transactions,"8,87"
12975,5,6,,,2026-08-14 15:39:28,Income,Cash,Computer Incomes,"19,96"
12976,1,6,,,2026-08-14 16:10:23,Income,Cash,Computer Incomes,"16,60"
12977,5,24,,,2026-08-14 16:31:03,Income,Cash,Playstation Incomes,"26,70"
12978,1,10,,,2026-08-14 16:58:38,Income,Cash,Computer Incomes,"9,66"
12979,2,7,,,2026-08-14 17:15:58,Income,Cash,Computer Incomes,"16,49"
12980,4,7,,,2026-08-14 17:18:21,Income,Cash,Computer Incomes,"26,90"
12981,1,10,,,2026-08-14 17:30:33,Income,Cash,Computer Incomes,"8,59"
12982,1,6,,,2026-08-14 17:34:47,Income,Cash,Computer Incomes,"19,75"
12983,2,9,,,2026-08-14 17:36:14,Income,Cash,Computer Incomes,"12,47"
12984,5,23,,,2026-08-14 17:54:28,Income,Cash,Playstation Incomes,"25,79"
12985,1,6,,,2026-08-14 18:27:40,Income,Cash,Computer Incomes,"18,03"
12986,2,5,5.0,,2026-08-14 18:33:10,Income,Cash,Order Incomes,"28,06"
12987,5,7,,,2026-08-14 18:54:24,Income,Cash,Computer Incomes,"15,05"
12988,5,24,,,2026-08-14 19:29:11,Income,Cash,Playstation Incomes,"13,87"
12989,4,9,,1.0,2026-08-14 19:34:17,Income,Cash,Member Transactions,"11,92"
12990,4,23,,,2026-08-14 19:34:22,Income,Cash,Playstation Incomes,"13,59"
12991,4,8,,,2026-08-14 19:34:23,Income,Cash,Computer Incomes,"27,46"
12992,3,2,,,2026-08-14 19:43:43,Income,Cash,Computer Incomes,"13,58"
12993,4,23,,,2026-08-14 20:17:33,Income,Cash,Playstation Incomes,"12,75"
12994,4,8,,,2026-08-14 20:50:11,Income,Cash,Computer Incomes,"27,45"
12995,2,24,,,2026-08-14 21:06:02,Income,Cash,Playstation Incomes,"9,42"
12996,4,16,,,2026-08-14 22:05:30,Income,Cash,Computer Incomes,"23,01"
12997,5,7,,,2026-08-14 22:20:56,Income,Cash,Computer Incomes,"14,98"
12998,3,2,,,2026-08-14 22:25:12,Income,Cash,Computer Incomes,"12,41"
12999,2,7,,,2026-08-14 22:32:07,Income,Cash,Computer Incomes,"15,80"
13000,3,13,,,2026-08-14 22:59:17,Income,Credit Card,Computer Incomes,"24,41"
13001,4,23,,,2026-08-14 23:51:56,Income,Cash,Playstation Incomes,"5,55"
13002,1,4,,,2026-08-15 09:06:36,Income,Cash,Computer Incomes,"5,22"
13003,2,1,,,2026-08-15 09:22:12,Income,Credit Card,Computer Incomes,"14,50"
13004,1,24,,,2026-08-15 09:43:52,Income,Cash,Playstation Incomes,"12,76"
13005,3,16,,,2026-08-15 09:53:30,Income,Cash,Computer Incomes,"6,00"
13006,5,10,,,2026-08-15 10:04:44,Income,Cash,Computer Incomes,"10,17"
13007,3,2,,,2026-08-15 10:34:57,Income,Credit Card,Computer Incomes,"12,25"
13008,1,15,,,2026-08-15 10:42:42,Income,Cash,Computer Incomes,"12,57"
13009,5,14,,,2026-08-15 10:51:46,Income,Cash,Computer Incomes,"8,51"
13010,2,23,,,2026-08-15 10:54:22,Income,Cash,Playstation Incomes,"17,02"
13011,1,12,,,2026-08-15 10:57:41,Income,Cash,Computer Incomes,"2,29"
13012,5,10,,,2026-08-15 11:00:21,Income,Cash,Computer Incomes,"11,03"
13013,1,12,,,2026-08-15 11:50:49,Income,Cash,Computer Incomes,"2,33"
13014,3,13,,25.0,2026-08-15 11:51:47,Income,Cash,Member Transactions,"19,75"
13015,3,4,16.0,,2026-08-15 11:51:58,Income,Cash,Order Incomes,"16,05"
13016,1,12,27.0,,2026-08-15 11:56:48,Income,Cash,Order Incomes,"14,64"
13017,2,3,,,2026-08-15 12:02:59,Income,Cash,Computer Incomes,"9,87"
13018,1,14,,,2026-08-15 12:08:30,Income,Cash,Computer Incomes,"13,31"
13019,2,8,16.0,,2026-08-15 12:39:50,Income,Cash,Order Incomes,"13,35"
13020,4,16,,,2026-08-15 12:55:44,Income,Credit Card,Computer Incomes,"4,26"
13021,5,6,,,2026-08-15 13:01:50,Income,Cash,Computer Incomes,"7,62"
13022,3,2,,,2026-08-15 13:17:08,Income,Credit Card,Computer Incomes,"10,80"
13023,2,2,,,2026-08-15 13:20:34,Income,Cash,Computer Incomes,"4,84"
13024,5,5,,,2026-08-15 13:51:52,Income,Cash,Computer Incomes,"3,47"
